codigo,tramo_codigo,tipo_incidencia,descripcion,fecha_reporte,activo
INC_0528,TRM_187_218_0528,Derrumbe,Reporte de Derrumbe activo en el tramo Tramo RN-11 Panajachel (San Pablo - San Sebastián Huehuetenango) - Ref 529. Tomar precauciones o vías alternas.,2026-07-06 14:30:00,false
INC_0529,TRM_188_219_0529,Bloqueo,Reporte de Bloqueo de carreteras por manifestación en el tramo Tramo RN-9 Salcajá (El Quetzal - Tectitán) - Ref 530. Tomar precauciones o vías alternas.,2026-07-06 16:30:00,true
INC_0530,TRM_189_220_0530,Trabajos,Reporte de Trabajos de bacheo en el tramo Tramo RN-9 Salcajá (La Reforma - Concepción Huista) - Ref 531. Tomar precauciones o vías alternas.,2026-07-06 06:30:00,false
INC_0531,TRM_190_221_0531,Accidente,Reporte de Accidente vial obstruyendo carril en el tramo Tramo RN-11 Panajachel (Pajapita - San Juan Ixcoy) - Ref 532. Tomar precauciones o vías alternas.,2026-07-06 18:30:00,true
INC_0532,TRM_191_222_0532,Fuerte,Reporte de Fuerte neblina y lluvias en el tramo Tramo Ruta Nacional RN-1 (Ixchiguán - San Antonio Huista) - Ref 533. Tomar precauciones o vías alternas.,2026-07-06 16:30:00,false
INC_0533,TRM_192_223_0533,Inundación,Reporte de Inundación por desborde de río en el tramo Tramo CA-1 Occidente (San José Ojetenam - San Sebastián Coatán) - Ref 534. Tomar precauciones o vías alternas.,2026-07-06 04:30:00,false
INC_0534,TRM_193_224_0534,Derrumbe,Reporte de Derrumbe activo en el tramo Tramo RN-11 Panajachel (San Cristóbal Cucho - Barillas) - Ref 535. Tomar precauciones o vías alternas.,2026-07-06 06:30:00,true
INC_0535,TRM_194_225_0535,Bloqueo,Reporte de Bloqueo de carreteras por manifestación en el tramo Tramo Ruta Nacional RN-1 (Sipacapa - Aguacatán) - Ref 536. Tomar precauciones o vías alternas.,2026-07-06 03:30:00,true
INC_0536,TRM_195_226_0536,Trabajos,Reporte de Trabajos de bacheo en el tramo Tramo CA-1 Occidente (Esquipulas Palo Gordo - San Rafael Petzal) - Ref 537. Tomar precauciones o vías alternas.,2026-07-06 06:30:00,false
INC_0537,TRM_196_227_0537,Accidente,Reporte de Accidente vial obstruyendo carril en el tramo Tramo RN-15 Sacapulas (Río Blanco - San Gaspar Ixchil) - Ref 538. Tomar precauciones o vías alternas.,2026-07-06 18:30:00,false
INC_0538,TRM_197_228_0538,Fuerte,Reporte de Fuerte neblina y lluvias en el tramo Tramo Ruta Nacional RN-1 (San Lorenzo - Santiago Chimaltenango) - Ref 539. Tomar precauciones o vías alternas.,2026-07-06 21:30:00,false
INC_0539,TRM_198_229_0539,Inundación,Reporte de Inundación por desborde de río en el tramo Tramo CA-1 Occidente (La Blanca - Santa Ana Huista) - Ref 540. Tomar precauciones o vías alternas.,2026-07-06 06:30:00,false
INC_0540,TRM_199_230_0540,Derrumbe,Reporte de Derrumbe activo en el tramo Tramo RN-9 Salcajá (Huehuetenango - Unión Cantinil) - Ref 541. Tomar precauciones o vías alternas.,2026-07-06 12:30:00,true
INC_0541,TRM_200_231_0541,Bloqueo,Reporte de Bloqueo de carreteras por manifestación en el tramo Tramo RN-11 Panajachel (Chiantla - Petatán) - Ref 542. Tomar precauciones o vías alternas.,2026-07-06 17:30:00,false
INC_0542,TRM_201_232_0542,Trabajos,Reporte de Trabajos de bacheo en el tramo Tramo RN-11 Panajachel (Malacatancito - Santa Cruz del Quiché) - Ref 543. Tomar precauciones o vías alternas.,2026-07-06 08:30:00,true
INC_0543,TRM_202_233_0543,Accidente,Reporte de Accidente vial obstruyendo carril en el tramo Tramo Ruta Nacional RN-1 (Cuilco - Chiché) - Ref 544. Tomar precauciones o vías alternas.,2026-07-06 23:30:00,true
INC_0544,TRM_203_234_0544,Fuerte,Reporte de Fuerte neblina y lluvias en el tramo Tramo RN-9 Salcajá (Nentón - Chinique) - Ref 545. Tomar precauciones o vías alternas.,2026-07-06 17:30:00,false
INC_0545,TRM_204_235_0545,Inundación,Reporte de Inundación por desborde de río en el tramo Tramo RN-11 Panajachel (San Pedro Necta - Zacualpa) - Ref 546. Tomar precauciones o vías alternas.,2026-07-06 18:30:00,false
INC_0546,TRM_205_236_0546,Derrumbe,Reporte de Derrumbe activo en el tramo Tramo RN-15 Sacapulas (Jacaltenango - Chajul) - Ref 547. Tomar precauciones o vías alternas.,2026-07-06 04:30:00,false
INC_0547,TRM_206_237_0547,Bloqueo,Reporte de Bloqueo de carreteras por manifestación en el tramo Tramo RN-9 Salcajá (Soloma - Chichicastenango) - Ref 548. Tomar precauciones o vías alternas.,2026-07-06 09:30:00,false
INC_0548,TRM_207_238_0548,Trabajos,Reporte de Trabajos de bacheo en el tramo Tramo RN-7 Cobán-Quiché (Ixtahuacán - Patzité) - Ref 549. Tomar precauciones o vías alternas.,2026-07-06 13:30:00,true
INC_0549,TRM_208_239_0549,Accidente,Reporte de Accidente vial obstruyendo carril en el tramo Tramo Ruta Nacional RN-1 (Santa Bárbara - San Antonio Ilotenango) - Ref 550. Tomar precauciones o vías alternas.,2026-07-06 02:30:00,true
INC_0550,TRM_209_240_0550,Fuerte,Reporte de Fuerte neblina y lluvias en el tramo Tramo CA-1 Occidente (La Libertad - San Pedro Jocopilas) - Ref 551. Tomar precauciones o vías alternas.,2026-07-06 19:30:00,false
INC_0551,TRM_210_241_0551,Inundación,Reporte de Inundación por desborde de río en el tramo Tramo RN-15 Sacapulas (La Democracia - Cunén) - Ref 552. Tomar precauciones o vías alternas.,2026-07-06 15:30:00,true
INC_0552,TRM_211_242_0552,Derrumbe,Reporte de Derrumbe activo en el tramo Tramo CA-1 Occidente (San Miguel Acatán - San Juan Cotzal) - Ref 553. Tomar precauciones o vías alternas.,2026-07-06 09:30:00,false
INC_0553,TRM_212_243_0553,Bloqueo,Reporte de Bloqueo de carreteras por manifestación en el tramo Tramo RN-7 Cobán-Quiché (San Rafael La Independencia - Joyabaj) - Ref 554. Tomar precauciones o vías alternas.,2026-07-06 04:30:00,true
INC_0554,TRM_213_244_0554,Trabajos,Reporte de Trabajos de bacheo en el tramo Tramo RN-11 Panajachel (Todos Santos Cuchumatán - Nebaj) - Ref 555. Tomar precauciones o vías alternas.,2026-07-06 13:30:00,false
INC_0555,TRM_214_245_0555,Accidente,Reporte de Accidente vial obstruyendo carril en el tramo Tramo Ruta Nacional RN-1 (San Juan Atitán - San Andrés Sajcabajá) - Ref 556. Tomar precauciones o vías alternas.,2026-07-06 16:30:00,false
INC_0556,TRM_215_246_0556,Fuerte,Reporte de Fuerte neblina y lluvias en el tramo Tramo CA-1 Occidente (Santa Eulalia - Uspantán) - Ref 557. Tomar precauciones o vías alternas.,2026-07-06 05:30:00,true
INC_0557,TRM_216_247_0557,Inundación,Reporte de Inundación por desborde de río en el tramo Tramo RN-11 Panajachel (San Mateo Ixtatán - Sacapulas) - Ref 558. Tomar precauciones o vías alternas.,2026-07-06 21:30:00,true
INC_0558,TRM_217_248_0558,Derrumbe,Reporte de Derrumbe activo en el tramo Tramo RN-9 Salcajá (Colotenango - San Bartolomé Jocotenango) - Ref 559. Tomar precauciones o vías alternas.,2026-07-06 03:30:00,false
INC_0559,TRM_218_249_0559,Bloqueo,Reporte de Bloqueo de carreteras por manifestación en el tramo Tramo Ruta Nacional RN-1 (San Sebastián Huehuetenango - Canillá) - Ref 560. Tomar precauciones o vías alternas.,2026-07-06 21:30:00,true
INC_0560,TRM_219_250_0560,Trabajos,Reporte de Trabajos de bacheo en el tramo Tramo RN-9 Salcajá (Tectitán - Chicamán) - Ref 561. Tomar precauciones o vías alternas.,2026-07-06 03:30:00,true
INC_0561,TRM_220_251_0561,Accidente,Reporte de Accidente vial obstruyendo carril en el tramo Tramo RN-7 Cobán-Quiché (Concepción Huista - Ixcán) - Ref 562. Tomar precauciones o vías alternas.,2026-07-06 19:30:00,true
INC_0562,TRM_221_252_0562,Fuerte,Reporte de Fuerte neblina y lluvias en el tramo Tramo Ruta Nacional RN-1 (San Juan Ixcoy - Pachalum) - Ref 563. Tomar precauciones o vías alternas.,2026-07-06 20:30:00,true
INC_0563,TRM_222_253_0563,Inundación,Reporte de Inundación por desborde de río en el tramo Tramo Ruta Nacional RN-1 (San Antonio Huista - Salamá) - Ref 564. Tomar precauciones o vías alternas.,2026-07-06 01:30:00,true
INC_0564,TRM_223_254_0564,Derrumbe,Reporte de Derrumbe activo en el tramo Tramo RN-15 Sacapulas (San Sebastián Coatán - San Miguel Chicaj) - Ref 565. Tomar precauciones o vías alternas.,2026-07-06 16:30:00,false
INC_0565,TRM_224_255_0565,Bloqueo,Reporte de Bloqueo de carreteras por manifestación en el tramo Tramo RN-15 Sacapulas (Barillas - Rabinal) - Ref 566. Tomar precauciones o vías alternas.,2026-07-06 08:30:00,false
INC_0566,TRM_225_256_0566,Trabajos,Reporte de Trabajos de bacheo en el tramo Tramo RN-11 Panajachel (Aguacatán - Cubulco) - Ref 567. Tomar precauciones o vías alternas.,2026-07-06 07:30:00,true
INC_0567,TRM_226_257_0567,Accidente,Reporte de Accidente vial obstruyendo carril en el tramo Tramo RN-7 Cobán-Quiché (San Rafael Petzal - Granados) - Ref 568. Tomar precauciones o vías alternas.,2026-07-06 06:30:00,false
INC_0568,TRM_227_258_0568,Fuerte,Reporte de Fuerte neblina y lluvias en el tramo Tramo RN-7 Cobán-Quiché (San Gaspar Ixchil - El Chol) - Ref 569. Tomar precauciones o vías alternas.,2026-07-06 20:30:00,false
INC_0569,TRM_228_259_0569,Inundación,Reporte de Inundación por desborde de río en el tramo Tramo RN-15 Sacapulas (Santiago Chimaltenango - San Jerónimo) - Ref 570. Tomar precauciones o vías alternas.,2026-07-06 05:30:00,true
INC_0570,TRM_229_260_0570,Derrumbe,Reporte de Derrumbe activo en el tramo Tramo RN-9 Salcajá (Santa Ana Huista - Purulhá) - Ref 571. Tomar precauciones o vías alternas.,2026-07-06 21:30:00,true
INC_0571,TRM_230_261_0571,Bloqueo,Reporte de Bloqueo de carreteras por manifestación en el tramo Tramo RN-15 Sacapulas (Unión Cantinil - Cobán) - Ref 572. Tomar precauciones o vías alternas.,2026-07-06 09:30:00,true
INC_0572,TRM_231_262_0572,Trabajos,Reporte de Trabajos de bacheo en el tramo Tramo RN-11 Panajachel (Petatán - Santa Cruz Verapaz) - Ref 573. Tomar precauciones o vías alternas.,2026-07-06 11:30:00,false
INC_0573,TRM_232_263_0573,Accidente,Reporte de Accidente vial obstruyendo carril en el tramo Tramo Ruta Nacional RN-1 (Santa Cruz del Quiché - San Cristóbal Verapaz) - Ref 574. Tomar precauciones o vías alternas.,2026-07-06 06:30:00,true
INC_0574,TRM_233_264_0574,Fuerte,Reporte de Fuerte neblina y lluvias en el tramo Tramo CA-1 Occidente (Chiché - Tactic) - Ref 575. Tomar precauciones o vías alternas.,2026-07-06 20:30:00,false
INC_0575,TRM_234_265_0575,Inundación,Reporte de Inundación por desborde de río en el tramo Tramo Ruta Nacional RN-1 (Chinique - Tamahú) - Ref 576. Tomar precauciones o vías alternas.,2026-07-06 05:30:00,false
INC_0576,TRM_235_266_0576,Derrumbe,Reporte de Derrumbe activo en el tramo Tramo RN-11 Panajachel (Zacualpa - Tucurú) - Ref 577. Tomar precauciones o vías alternas.,2026-07-06 02:30:00,true
INC_0577,TRM_236_267_0577,Bloqueo,Reporte de Bloqueo de carreteras por manifestación en el tramo Tramo Ruta Nacional RN-1 (Chajul - Panzós) - Ref 578. Tomar precauciones o vías alternas.,2026-07-06 22:30:00,false
INC_0578,TRM_237_268_0578,Trabajos,Reporte de Trabajos de bacheo en el tramo Tramo CA-1 Occidente (Chichicastenango - Senahú) - Ref 579. Tomar precauciones o vías alternas.,2026-07-06 01:30:00,true
INC_0579,TRM_238_269_0579,Accidente,Reporte de Accidente vial obstruyendo carril en el tramo Tramo RN-11 Panajachel (Patzité - San Pedro Carchá) - Ref 580. Tomar precauciones o vías alternas.,2026-07-06 09:30:00,true
INC_0580,TRM_239_270_0580,Fuerte,Reporte de Fuerte neblina y lluvias en el tramo Tramo RN-7 Cobán-Quiché (San Antonio Ilotenango - San Juan Chamelco) - Ref 581. Tomar precauciones o vías alternas.,2026-07-06 03:30:00,true
INC_0581,TRM_240_271_0581,Inundación,Reporte de Inundación por desborde de río en el tramo Tramo RN-7 Cobán-Quiché (San Pedro Jocopilas - Lanquín) - Ref 582. Tomar precauciones o vías alternas.,2026-07-06 10:30:00,true
INC_0582,TRM_241_272_0582,Derrumbe,Reporte de Derrumbe activo en el tramo Tramo Ruta Nacional RN-1 (Cunén - Cahabón) - Ref 583. Tomar precauciones o vías alternas.,2026-07-06 14:30:00,false
INC_0583,TRM_242_273_0583,Bloqueo,Reporte de Bloqueo de carreteras por manifestación en el tramo Tramo RN-9 Salcajá (San Juan Cotzal - Chisec) - Ref 584. Tomar precauciones o vías alternas.,2026-07-06 16:30:00,false
INC_0584,TRM_243_274_0584,Trabajos,Reporte de Trabajos de bacheo en el tramo Tramo RN-9 Salcajá (Joyabaj - Chahal) - Ref 585. Tomar precauciones o vías alternas.,2026-07-06 08:30:00,true
INC_0585,TRM_244_275_0585,Accidente,Reporte de Accidente vial obstruyendo carril en el tramo Tramo CA-1 Occidente (Nebaj - Fray Bartolomé de Las Casas) - Ref 586. Tomar precauciones o vías alternas.,2026-07-06 05:30:00,false
INC_0586,TRM_245_276_0586,Fuerte,Reporte de Fuerte neblina y lluvias en el tramo Tramo CA-1 Occidente (San Andrés Sajcabajá - Santa Catalina La Tinta) - Ref 587. Tomar precauciones o vías alternas.,2026-07-06 12:30:00,true
INC_0587,TRM_246_277_0587,Inundación,Reporte de Inundación por desborde de río en el tramo Tramo RN-11 Panajachel (Uspantán - Raxruhá) - Ref 588. Tomar precauciones o vías alternas.,2026-07-06 12:30:00,false
INC_0588,TRM_247_278_0588,Derrumbe,Reporte de Derrumbe activo en el tramo Tramo Ruta Nacional RN-1 (Sacapulas - Flores) - Ref 589. Tomar precauciones o vías alternas.,2026-07-06 18:30:00,true
INC_0589,TRM_248_279_0589,Bloqueo,Reporte de Bloqueo de carreteras por manifestación en el tramo Tramo RN-11 Panajachel (San Bartolomé Jocotenango - San José) - Ref 590. Tomar precauciones o vías alternas.,2026-07-06 21:30:00,false
INC_0590,TRM_249_280_0590,Trabajos,Reporte de Trabajos de bacheo en el tramo Tramo CA-1 Occidente (Canillá - San Benito) - Ref 591. Tomar precauciones o vías alternas.,2026-07-06 12:30:00,true
INC_0591,TRM_250_281_0591,Accidente,Reporte de Accidente vial obstruyendo carril en el tramo Tramo RN-15 Sacapulas (Chicamán - San Andrés) - Ref 592. Tomar precauciones o vías alternas.,2026-07-06 07:30:00,true
INC_0592,TRM_251_282_0592,Fuerte,Reporte de Fuerte neblina y lluvias en el tramo Tramo CA-1 Occidente (Ixcán - La Libertad) - Ref 593. Tomar precauciones o vías alternas.,2026-07-06 16:30:00,false
INC_0593,TRM_252_283_0593,Inundación,Reporte de Inundación por desborde de río en el tramo Tramo Ruta Nacional RN-1 (Pachalum - San Francisco) - Ref 594. Tomar precauciones o vías alternas.,2026-07-06 20:30:00,false
INC_0594,TRM_253_284_0594,Derrumbe,Reporte de Derrumbe activo en el tramo Tramo RN-9 Salcajá (Salamá - Santa Ana) - Ref 595. Tomar precauciones o vías alternas.,2026-07-06 11:30:00,false
INC_0595,TRM_254_285_0595,Bloqueo,Reporte de Bloqueo de carreteras por manifestación en el tramo Tramo RN-11 Panajachel (San Miguel Chicaj - Dolores) - Ref 596. Tomar precauciones o vías alternas.,2026-07-06 09:30:00,false
INC_0596,TRM_255_286_0596,Trabajos,Reporte de Trabajos de bacheo en el tramo Tramo Ruta Nacional RN-1 (Rabinal - San Luis) - Ref 597. Tomar precauciones o vías alternas.,2026-07-06 14:30:00,true
INC_0597,TRM_256_287_0597,Accidente,Reporte de Accidente vial obstruyendo carril en el tramo Tramo RN-15 Sacapulas (Cubulco - Sayaxché) - Ref 598. Tomar precauciones o vías alternas.,2026-07-06 08:30:00,true
INC_0598,TRM_257_288_0598,Fuerte,Reporte de Fuerte neblina y lluvias en el tramo Tramo RN-7 Cobán-Quiché (Granados - Melchor de Mencos) - Ref 599. Tomar precauciones o vías alternas.,2026-07-06 07:30:00,true
INC_0599,TRM_258_289_0599,Inundación,Reporte de Inundación por desborde de río en el tramo Tramo RN-9 Salcajá (El Chol - Poptún) - Ref 600. Tomar precauciones o vías alternas.,2026-07-06 14:30:00,false
INC_0600,TRM_259_290_0600,Derrumbe,Reporte de Derrumbe activo en el tramo Tramo RN-15 Sacapulas (San Jerónimo - Las Cruces) - Ref 601. Tomar precauciones o vías alternas.,2026-07-06 17:30:00,false
INC_0601,TRM_260_291_0601,Bloqueo,Reporte de Bloqueo de carreteras por manifestación en el tramo Tramo RN-15 Sacapulas (Purulhá - El Chal) - Ref 602. Tomar precauciones o vías alternas.,2026-07-06 09:30:00,true
INC_0602,TRM_261_292_0602,Trabajos,Reporte de Trabajos de bacheo en el tramo Tramo Ruta Nacional RN-1 (Cobán - Puerto Barrios) - Ref 603. Tomar precauciones o vías alternas.,2026-07-06 13:30:00,false
INC_0603,TRM_262_293_0603,Accidente,Reporte de Accidente vial obstruyendo carril en el tramo Tramo CA-1 Occidente (Santa Cruz Verapaz - Lívingston) - Ref 604. Tomar precauciones o vías alternas.,2026-07-06 21:30:00,false
INC_0604,TRM_263_294_0604,Fuerte,Reporte de Fuerte neblina y lluvias en el tramo Tramo RN-15 Sacapulas (San Cristóbal Verapaz - El Estor) - Ref 605. Tomar precauciones o vías alternas.,2026-07-06 19:30:00,true
INC_0605,TRM_264_295_0605,Inundación,Reporte de Inundación por desborde de río en el tramo Tramo RN-9 Salcajá (Tactic - Morales) - Ref 606. Tomar precauciones o vías alternas.,2026-07-06 18:30:00,false
INC_0606,TRM_265_296_0606,Derrumbe,Reporte de Derrumbe activo en el tramo Tramo RN-9 Salcajá (Tamahú - Los Amates) - Ref 607. Tomar precauciones o vías alternas.,2026-07-06 18:30:00,true
INC_0607,TRM_266_297_0607,Bloqueo,Reporte de Bloqueo de carreteras por manifestación en el tramo Tramo RN-9 Salcajá (Tucurú - Zacapa) - Ref 608. Tomar precauciones o vías alternas.,2026-07-06 17:30:00,false
INC_0608,TRM_267_298_0608,Trabajos,Reporte de Trabajos de bacheo en el tramo Tramo RN-7 Cobán-Quiché (Panzós - Estanzuela) - Ref 609. Tomar precauciones o vías alternas.,2026-07-06 07:30:00,true
INC_0609,TRM_268_299_0609,Accidente,Reporte de Accidente vial obstruyendo carril en el tramo Tramo CA-1 Occidente (Senahú - Río Hondo) - Ref 610. Tomar precauciones o vías alternas.,2026-07-06 19:30:00,true
INC_0610,TRM_269_300_0610,Fuerte,Reporte de Fuerte neblina y lluvias en el tramo Tramo RN-15 Sacapulas (San Pedro Carchá - Gualán) - Ref 611. Tomar precauciones o vías alternas.,2026-07-06 16:30:00,false
INC_0611,TRM_270_301_0611,Inundación,Reporte de Inundación por desborde de río en el tramo Tramo RN-9 Salcajá (San Juan Chamelco - Teculután) - Ref 612. Tomar precauciones o vías alternas.,2026-07-06 10:30:00,false
INC_0612,TRM_271_302_0612,Derrumbe,Reporte de Derrumbe activo en el tramo Tramo RN-15 Sacapulas (Lanquín - Usumatlán) - Ref 613. Tomar precauciones o vías alternas.,2026-07-06 05:30:00,false
INC_0613,TRM_272_303_0613,Bloqueo,Reporte de Bloqueo de carreteras por manifestación en el tramo Tramo RN-7 Cobán-Quiché (Cahabón - Cabañas) - Ref 614. Tomar precauciones o vías alternas.,2026-07-06 20:30:00,false
INC_0614,TRM_273_304_0614,Trabajos,Reporte de Trabajos de bacheo en el tramo Tramo Ruta Nacional RN-1 (Chisec - San Diego) - Ref 615. Tomar precauciones o vías alternas.,2026-07-06 20:30:00,false
INC_0615,TRM_274_305_0615,Accidente,Reporte de Accidente vial obstruyendo carril en el tramo Tramo RN-11 Panajachel (Chahal - La Unión) - Ref 616. Tomar precauciones o vías alternas.,2026-07-06 07:30:00,false
INC_0616,TRM_275_306_0616,Fuerte,Reporte de Fuerte neblina y lluvias en el tramo Tramo RN-15 Sacapulas (Fray Bartolomé de Las Casas - Huité) - Ref 617. Tomar precauciones o vías alternas.,2026-07-06 13:30:00,false
INC_0617,TRM_276_307_0617,Inundación,Reporte de Inundación por desborde de río en el tramo Tramo RN-7 Cobán-Quiché (Santa Catalina La Tinta - San Jorge) - Ref 618. Tomar precauciones o vías alternas.,2026-07-06 08:30:00,true
INC_0618,TRM_277_308_0618,Derrumbe,Reporte de Derrumbe activo en el tramo Tramo Ruta Nacional RN-1 (Raxruhá - Chiquimula) - Ref 619. Tomar precauciones o vías alternas.,2026-07-06 03:30:00,true
INC_0619,TRM_278_309_0619,Bloqueo,Reporte de Bloqueo de carreteras por manifestación en el tramo Tramo Ruta Nacional RN-1 (Flores - San José La Arada) - Ref 620. Tomar precauciones o vías alternas.,2026-07-06 09:30:00,false
INC_0620,TRM_279_310_0620,Trabajos,Reporte de Trabajos de bacheo en el tramo Tramo RN-11 Panajachel (San José - San Juan Ermita) - Ref 621. Tomar precauciones o vías alternas.,2026-07-06 15:30:00,false
INC_0621,TRM_280_311_0621,Accidente,Reporte de Accidente vial obstruyendo carril en el tramo Tramo RN-9 Salcajá (San Benito - Jocotán) - Ref 622. Tomar precauciones o vías alternas.,2026-07-06 23:30:00,true
INC_0622,TRM_281_312_0622,Fuerte,Reporte de Fuerte neblina y lluvias en el tramo Tramo RN-11 Panajachel (San Andrés - Camotán) - Ref 623. Tomar precauciones o vías alternas.,2026-07-06 04:30:00,false
INC_0623,TRM_282_313_0623,Inundación,Reporte de Inundación por desborde de río en el tramo Tramo CA-1 Occidente (La Libertad - Olopa) - Ref 624. Tomar precauciones o vías alternas.,2026-07-06 03:30:00,false
INC_0624,TRM_283_314_0624,Derrumbe,Reporte de Derrumbe activo en el tramo Tramo RN-9 Salcajá (San Francisco - Esquipulas) - Ref 625. Tomar precauciones o vías alternas.,2026-07-06 08:30:00,true
INC_0625,TRM_284_315_0625,Bloqueo,Reporte de Bloqueo de carreteras por manifestación en el tramo Tramo RN-9 Salcajá (Santa Ana - Concepción Las Minas) - Ref 626. Tomar precauciones o vías alternas.,2026-07-06 20:30:00,false
INC_0626,TRM_285_316_0626,Trabajos,Reporte de Trabajos de bacheo en el tramo Tramo RN-11 Panajachel (Dolores - Quezaltepeque) - Ref 627. Tomar precauciones o vías alternas.,2026-07-06 01:30:00,false
INC_0627,TRM_286_317_0627,Accidente,Reporte de Accidente vial obstruyendo carril en el tramo Tramo Ruta Nacional RN-1 (San Luis - San Jacinto) - Ref 628. Tomar precauciones o vías alternas.,2026-07-06 22:30:00,true
INC_0628,TRM_287_318_0628,Fuerte,Reporte de Fuerte neblina y lluvias en el tramo Tramo RN-15 Sacapulas (Sayaxché - Ipala) - Ref 629. Tomar precauciones o vías alternas.,2026-07-06 01:30:00,true
INC_0629,TRM_288_319_0629,Inundación,Reporte de Inundación por desborde de río en el tramo Tramo RN-15 Sacapulas (Melchor de Mencos - Jalapa) - Ref 630. Tomar precauciones o vías alternas.,2026-07-06 17:30:00,false
INC_0630,TRM_289_320_0630,Derrumbe,Reporte de Derrumbe activo en el tramo Tramo Ruta Nacional RN-1 (Poptún - San Pedro Pinula) - Ref 631. Tomar precauciones o vías alternas.,2026-07-06 14:30:00,false
INC_0631,TRM_290_321_0631,Bloqueo,Reporte de Bloqueo de carreteras por manifestación en el tramo Tramo RN-15 Sacapulas (Las Cruces - San Luis Jilotepeque) - Ref 632. Tomar precauciones o vías alternas.,2026-07-06 09:30:00,false
INC_0632,TRM_291_322_0632,Trabajos,Reporte de Trabajos de bacheo en el tramo Tramo RN-7 Cobán-Quiché (El Chal - San Manuel Chaparrón) - Ref 633. Tomar precauciones o vías alternas.,2026-07-06 19:30:00,false
INC_0633,TRM_292_323_0633,Accidente,Reporte de Accidente vial obstruyendo carril en el tramo Tramo Ruta Nacional RN-1 (Puerto Barrios - San Carlos Alzatate) - Ref 634. Tomar precauciones o vías alternas.,2026-07-06 16:30:00,false
INC_0634,TRM_293_324_0634,Fuerte,Reporte de Fuerte neblina y lluvias en el tramo Tramo RN-9 Salcajá (Lívingston - Monjas) - Ref 635. Tomar precauciones o vías alternas.,2026-07-06 12:30:00,false
INC_0635,TRM_294_325_0635,Inundación,Reporte de Inundación por desborde de río en el tramo Tramo Ruta Nacional RN-1 (El Estor - Mataquescuintla) - Ref 636. Tomar precauciones o vías alternas.,2026-07-06 08:30:00,false
INC_0636,TRM_295_326_0636,Derrumbe,Reporte de Derrumbe activo en el tramo Tramo Ruta Nacional RN-1 (Morales - Jutiapa) - Ref 637. Tomar precauciones o vías alternas.,2026-07-06 06:30:00,false
INC_0637,TRM_296_327_0637,Bloqueo,Reporte de Bloqueo de carreteras por manifestación en el tramo Tramo RN-15 Sacapulas (Los Amates - El Progreso) - Ref 638. Tomar precauciones o vías alternas.,2026-07-06 22:30:00,true
INC_0638,TRM_297_328_0638,Trabajos,Reporte de Trabajos de bacheo en el tramo Tramo RN-15 Sacapulas (Zacapa - Santa Catarina Mita) - Ref 639. Tomar precauciones o vías alternas.,2026-07-06 07:30:00,true
INC_0639,TRM_298_329_0639,Accidente,Reporte de Accidente vial obstruyendo carril en el tramo Tramo RN-9 Salcajá (Estanzuela - Agua Blanca) - Ref 640. Tomar precauciones o vías alternas.,2026-07-06 14:30:00,false
INC_0640,TRM_299_330_0640,Fuerte,Reporte de Fuerte neblina y lluvias en el tramo Tramo RN-11 Panajachel (Río Hondo - Asunción Mita) - Ref 641. Tomar precauciones o vías alternas.,2026-07-06 06:30:00,true
INC_0641,TRM_300_331_0641,Inundación,Reporte de Inundación por desborde de río en el tramo Tramo RN-9 Salcajá (Gualán - Yupiltepeque) - Ref 642. Tomar precauciones o vías alternas.,2026-07-06 01:30:00,true
INC_0642,TRM_301_332_0642,Derrumbe,Reporte de Derrumbe activo en el tramo Tramo CA-1 Occidente (Teculután - Atescatempa) - Ref 643. Tomar precauciones o vías alternas.,2026-07-06 06:30:00,true
INC_0643,TRM_302_333_0643,Bloqueo,Reporte de Bloqueo de carreteras por manifestación en el tramo Tramo RN-7 Cobán-Quiché (Usumatlán - Jerez) - Ref 644. Tomar precauciones o vías alternas.,2026-07-06 01:30:00,false
INC_0644,TRM_303_334_0644,Trabajos,Reporte de Trabajos de bacheo en el tramo Tramo RN-9 Salcajá (Cabañas - El Adelanto) - Ref 645. Tomar precauciones o vías alternas.,2026-07-06 08:30:00,true
INC_0645,TRM_304_335_0645,Accidente,Reporte de Accidente vial obstruyendo carril en el tramo Tramo RN-11 Panajachel (San Diego - Zapotitlán) - Ref 646. Tomar precauciones o vías alternas.,2026-07-06 09:30:00,false
INC_0646,TRM_305_336_0646,Fuerte,Reporte de Fuerte neblina y lluvias en el tramo Tramo RN-9 Salcajá (La Unión - Comapa) - Ref 647. Tomar precauciones o vías alternas.,2026-07-06 15:30:00,false
INC_0647,TRM_306_337_0647,Inundación,Reporte de Inundación por desborde de río en el tramo Tramo RN-7 Cobán-Quiché (Huité - Jalpatagua) - Ref 648. Tomar precauciones o vías alternas.,2026-07-06 18:30:00,true
INC_0648,TRM_307_338_0648,Derrumbe,Reporte de Derrumbe activo en el tramo Tramo RN-7 Cobán-Quiché (San Jorge - Conguaco) - Ref 649. Tomar precauciones o vías alternas.,2026-07-06 20:30:00,false
INC_0649,TRM_308_339_0649,Bloqueo,Reporte de Bloqueo de carreteras por manifestación en el tramo Tramo RN-11 Panajachel (Chiquimula - Moyuta) - Ref 650. Tomar precauciones o vías alternas.,2026-07-06 06:30:00,false
